,name,address,latitude,longitude
305,신도림점,서울특별시 구로구 경인로 661,37.5095121,126.8877896
306,등촌역점,서울특별시 강서구 공항대로 543 센터스퀘어 등촌 1층,37.5507388549618,126.866412265444
307,올리브영 목동 타운,서울특별시 양천구 목동서로 159-1 CBS방송국 내 1층,37.5283658,126.8748727
308,증미역점,서울특별시 강서구 양천로 583 우림블루나인 1층,37.5573245,126.864444
309,오목교역점,서울특별시 양천구 오목로 344 청학빌딩,37.5239547,126.8752895
310,구로디지털단지역점,서울특별시 관악구 시흥대로 576,37.4840635664773,126.903083574772
311,목동하이페리온점,서울특별시 양천구 오목로 300,37.5259708,126.871277
312,구로구청점,서울특별시 구로구 구로중앙로 68 신안타워 1층 102-3호,37.49584069244,126.888828116887
313,구로디지털점,서울특별시 구로구 디지털로34길 43 코오롱싸이언스밸리 1차 1층,37.4850436,126.8988034
314,신림남부순환로점,서울특별시 관악구 남부순환로 1377,37.4801599,126.9038568
315,NC신구로점,서울특별시 구로구 구로중앙로 152 올리브영 NC신구로점,37.5011601442131,126.882773011925
316,구로호텔점,서울특별시 구로구 디지털로32길 72 1층,37.4831824420615,126.8988572415558
317,목동사거리점,서울특별시 강서구 등촌로 25 (화곡동),37.5321737159228,126.863452316489
318,홈플러스강서점,서울특별시 강서구 화곡로 398 1층,37.5583878,126.8551017
319,가양역점,서울특별시 강서구 양천로 476 금부빌딩 지상1층,37.5616053,126.8532862
320,목동역점,서울특별시 양천구 목동로 203,37.5267918,126.8638543
321,홈플러스가양점,서울특별시 강서구 양천로 431 홈플러스가양점 1층,37.5643313,126.850121
322,강서구청점,서울특별시 강서구 화곡로 316 1층 (화곡동),37.5520827,126.8502174
323,신정점,서울특별시 양천구 신월로 349 (신정동),37.5221111,126.8598632
324,양천구청점,서울특별시 양천구 목동동로 73 1층,37.5160022,126.8634295
325,구일역점,"서울특별시 구로구 구일로10길 49 (구로동, 다원그린빌) 1층 제101-2호, 제102-1호",37.495746,126.8744688
326,현대아울렛가산점,서울특별시 금천구 디지털로10길 9,37.4776098,126.8891439
327,가산더블유몰점,서울특별시 금천구 디지털로 188 가산더블유몰,37.4773272277866,126.887676153817
328,가산디지털단지역점,서울특별시 금천구 벚꽃로 286,37.4804558,126.8842174
329,홈플러스금천점,서울특별시 금천구 시흥대로 391 홈플러스금천점 2F,37.4686638539154,126.896885338466
330,양천향교역점,서울특별시 강서구 양천로 344,37.5684675,126.8400281
331,NC강서점,서울특별시 강서구 강서로56길 17 4층,37.5599828,126.8403406
332,가산점,"서울특별시 금천구 가산디지털1로 171 121호, 122호",37.4807516,126.8806982
333,신정네거리역점,서울특별시 양천구 중앙로 252,37.5190709,126.8536884
334,까치산역점,"서울특별시 강서구 강서로13길 3, 지하 1층",37.5322957492562,126.846047920456
335,발산역점,"서울특별시 강서구 강서로 385 우성에스비타워 107호,108호,109호",37.5601133,126.8383023
336,발산점,서울특별시 강서구 강서로 360,37.5576741,126.8382938
337,은행나무사거리점,서울특별시 금천구 금하로 705,37.4516312,126.9083685
338,시흥사거리점,서울특별시 금천구 시흥대로 228 1층,37.4543233,126.9013331
339,우장산역점,서울특별시 강서구 강서로 253,37.5485159,126.836082
340,화곡역점,서울특별시 강서구 화곡로 149 심당빌딩 1층,37.5413552,126.8381734
341,개봉역북부점,서울특별시 구로구 경인로40길 41 181-5번지 외 2필지,37.495027723091205,126.8590318621573
342,홈플러스시흥점,서울특별시 금천구 시흥대로 201,37.4518936,126.9007885
343,마곡나루역점,서울특별시 강서구 마곡중앙5로 18 1층,37.5672279250287,126.825850572082
344,마곡역점,"서울특별시 강서구 공항대로 168 108호, 109호올리브영 마곡역점",37.5592736391913,126.826136981493
345,서서울호수공원점,서울특별시 양천구 남부순환로 424 올리브영 서서울호수공원점,37.5297815340206,126.831861728567
346,양천신월점,서울특별시 양천구 지양로 78,37.522677,126.8336209
347,신방화역점,"서울특별시 강서구 방화대로 294 마곡더블유타워 121호,122호",37.5669962,126.8170516
348,오류동역점,서울특별시 구로구 경인로 204,37.495756600538,126.843746742679
349,신정이펜하우스점,"서울특별시 양천구 신정이펜2로 14 제1층 101호, 102호, 103호",37.5127437,126.8323162
350,방화역점,서울특별시 강서구 금낭화로 292,37.5760563,126.8118787
351,송정역점,서울특별시 강서구 공항대로 28 1층,37.561099,126.8103064
352,천왕역점,서울특별시 구로구 오류로 20 (오류동 173-47 ),37.48653,126.8394917
353,김포공항점,서울특별시 강서구 하늘길 38 롯데몰스카이파크 지하2층,37.5627515,126.8023668
354,군포행사장,서울특별시 중구 소월로2길 12,37.5542795,126.9765175
355,미아사거리점,서울특별시 강북구 도봉로 41-1,37.6198903,127.0288685
356,쌍문역점,서울특별시 도봉구 도봉로 480 1층,37.6806064,127.0455927
